cellarURIs,lang,mtypes,workTypes,subjects,subject_ids
http://publications.europa.eu/resource/cellar/f0a9c89a-2125-46b1-8645-f8eed9cfba77,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/93732a1f-8257-4efc-b6b6-4d7a847b68d7,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,representative market price,http://eurovoc.europa.eu/2689
http://publications.europa.eu/resource/cellar/e85a890d-afd3-423d-b39b-b791cdb3834e,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,bank|euro area,http://eurovoc.europa.eu/4738|http://eurovoc.europa.eu/6151
http://publications.europa.eu/resource/cellar/3fb116e7-4cbc-47da-92a8-6a017351e50a,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/9dff93aa-4c12-473b-9cfb-4c4e767f1a53,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,VAT,http://eurovoc.europa.eu/4585
http://publications.europa.eu/resource/cellar/06c1609c-b657-4aa8-8e4b-f7c1961f1869,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/072dd1f8-86a9-424a-86b9-53c7b50954c9,ENG,xhtml,http://publications.europa.eu/ontology/cdm#decision,European System of Central Banks|banking|banking policy|central bank,http://eurovoc.europa.eu/2149|http://eurovoc.europa.eu/2447|http://eurovoc.europa.eu/4763|http://eurovoc.europa.eu/5883
http://publications.europa.eu/resource/cellar/f82a0d38-456b-41c8-818a-f81b533e9ffe,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,central bank,http://eurovoc.europa.eu/4763
http://publications.europa.eu/resource/cellar/218346ba-d4fa-11e2-bfa7-01aa75ed71a1,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,financing method,http://eurovoc.europa.eu/1952
http://publications.europa.eu/resource/cellar/bcbd2fac-2772-11e8-ac73-01aa75ed71a1,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,bank|banking supervision|banking system|capital market|credit policy|loan,http://eurovoc.europa.eu/2495|http://eurovoc.europa.eu/2606|http://eurovoc.europa.eu/3251|http://eurovoc.europa.eu/4356|http://eurovoc.europa.eu/4738|http://eurovoc.europa.eu/5156
http://publications.europa.eu/resource/cellar/84baadf4-d28b-11e2-9b1a-01aa75ed71a1,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,excise duty,http://eurovoc.europa.eu/1015
http://publications.europa.eu/resource/cellar/76fb8737-43d1-464a-806d-6ae51c86ac3b,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,representative price,http://eurovoc.europa.eu/2687
http://publications.europa.eu/resource/cellar/d9255d22-d4f5-11e7-a5b9-01aa75ed71a1,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,investment,http://eurovoc.europa.eu/1488
http://publications.europa.eu/resource/cellar/2a475efb-2819-4712-a51a-5230ff9407ca,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,price fluctuation,http://eurovoc.europa.eu/1039
http://publications.europa.eu/resource/cellar/5f14247e-a66d-4cd3-b0d7-1068ae2d5596,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,representative price,http://eurovoc.europa.eu/2687
http://publications.europa.eu/resource/cellar/8dd81805-261f-4d84-b7ad-58a6262b0347,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/9517865b-d8b5-4498-a714-6500a6a4f2ef,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,regional investment,http://eurovoc.europa.eu/1497
http://publications.europa.eu/resource/cellar/8c6d2471-f8a3-44e8-adf0-f102772ab447,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,banking,http://eurovoc.europa.eu/2149
http://publications.europa.eu/resource/cellar/319a131d-6af6-11e8-9483-01aa75ed71a1,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,capital market|investment,http://eurovoc.europa.eu/1488|http://eurovoc.europa.eu/5156
http://publications.europa.eu/resource/cellar/8f91c1d9-81fa-45ae-9dd1-f3c72fd8f938,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/fc0fe1f7-b416-40c2-8b96-5502ca5f7ff7,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,minimum price,http://eurovoc.europa.eu/2681
http://publications.europa.eu/resource/cellar/2ee31a07-e403-11e8-b690-01aa75ed71a1,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,financial institution|financial legislation|financial market,http://eurovoc.europa.eu/1452|http://eurovoc.europa.eu/1804|http://eurovoc.europa.eu/560
http://publications.europa.eu/resource/cellar/5c29e20c-990c-4e1d-95ac-93c0f3d134e4,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,price fixed in advance,http://eurovoc.europa.eu/2670
http://publications.europa.eu/resource/cellar/8c4f015f-e812-4fb8-9adc-f8850b660bf7,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,foreign capital,http://eurovoc.europa.eu/5240
http://publications.europa.eu/resource/cellar/9e6f7997-d92a-44b4-ae67-5706da78e499,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/8d0325bf-d1a0-429a-af3d-93b53004a1cf,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,price regulations,http://eurovoc.europa.eu/3152
http://publications.europa.eu/resource/cellar/26aff027-63b8-40bd-8681-555b8d0d9a3a,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,exchange rate,http://eurovoc.europa.eu/4390
http://publications.europa.eu/resource/cellar/8540749d-010a-4312-a37e-df06654ff918,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,capital movement,http://eurovoc.europa.eu/2002
http://publications.europa.eu/resource/cellar/c7045e81-1bc5-42e0-ae97-83cb3e8ffe4a,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,farm prices,http://eurovoc.europa.eu/2639
http://publications.europa.eu/resource/cellar/9b2dc531-22d0-11e8-ac73-01aa75ed71a1,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,investment,http://eurovoc.europa.eu/1488
http://publications.europa.eu/resource/cellar/ad1162a6-0e27-4340-b7ee-86839fde5e94,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,corporation tax,http://eurovoc.europa.eu/1331
http://publications.europa.eu/resource/cellar/ba64f423-850b-11e4-91cd-01aa75ed71a1,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,private investment|public investment,http://eurovoc.europa.eu/1495|http://eurovoc.europa.eu/1496
http://publications.europa.eu/resource/cellar/eaa9db5d-4ed9-11e8-be1d-01aa75ed71a1,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,corporation tax,http://eurovoc.europa.eu/1331
http://publications.europa.eu/resource/cellar/ffbf86d2-356c-4d6b-8198-52f6038720cb,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,floating rate,http://eurovoc.europa.eu/4393
http://publications.europa.eu/resource/cellar/e29b03a3-3b6b-11e9-8d04-01aa75ed71a1,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,investment,http://eurovoc.europa.eu/1488
http://publications.europa.eu/resource/cellar/ae7a1f56-d09e-4730-8abb-730ed8f76d71,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/10608692-7aba-4d5f-a8fb-1d7687bc1ede,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/88ac27cc-de80-4af5-a8d7-a9fa4adddc45,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/26ab7f7b-34a7-45fd-9c5a-22aaef881036,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,financing,http://eurovoc.europa.eu/1000
http://publications.europa.eu/resource/cellar/919f1b5e-86e9-4d46-8bef-ccaa618073e8,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,producer price,http://eurovoc.europa.eu/2638
http://publications.europa.eu/resource/cellar/419d8a3c-70a2-422a-b1d9-132780ff13c0,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,fixing of prices|producer price,http://eurovoc.europa.eu/1025|http://eurovoc.europa.eu/2638
http://publications.europa.eu/resource/cellar/e6721f5d-449d-4580-8724-07299b3579ba,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,purchase price,http://eurovoc.europa.eu/2642
http://publications.europa.eu/resource/cellar/9454edf6-5246-432a-9338-68434a4e0450,ENG,xhtml,http://publications.europa.eu/ontology/cdm#decision,financial legislation|insurance company|life assurance,http://eurovoc.europa.eu/34|http://eurovoc.europa.eu/3723|http://eurovoc.europa.eu/560
http://publications.europa.eu/resource/cellar/e0739ae4-ea19-4473-983d-b2d2e25af5aa,ENG,xhtml,http://publications.europa.eu/ontology/cdm#directive,VAT,http://eurovoc.europa.eu/4585
http://publications.europa.eu/resource/cellar/c44368a0-5bc2-4c4a-888e-e4fa9ef761da,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,import price|producer price,http://eurovoc.europa.eu/2635|http://eurovoc.europa.eu/2638
http://publications.europa.eu/resource/cellar/567080be-9a0e-11e3-82a3-01aa75ed71a1,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/84df119c-9d77-4301-b0e2-a51a1fe55ae1,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/5d557a8f-9ae5-4890-a513-f34fca120e47,ENG,xhtml,http://publications.europa.eu/ontology/cdm#guideline_ecb,European System of Central Banks|central bank,http://eurovoc.europa.eu/4763|http://eurovoc.europa.eu/5883
http://publications.europa.eu/resource/cellar/693a3afe-ce4c-48d8-9765-822d97513256,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,common price policy|purchase price,http://eurovoc.europa.eu/2456|http://eurovoc.europa.eu/2642
http://publications.europa.eu/resource/cellar/4ac289c8-733a-479c-9a4f-e631dbbed6b9,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,consumer price|price index,http://eurovoc.europa.eu/1354|http://eurovoc.europa.eu/2636
http://publications.europa.eu/resource/cellar/ae106d21-0852-4ba4-b1dc-b69425de7f5c,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,capital movement,http://eurovoc.europa.eu/2002
http://publications.europa.eu/resource/cellar/c4e006d2-981e-41db-9086-e9c526bb0fcd,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,price fluctuation,http://eurovoc.europa.eu/1039
http://publications.europa.eu/resource/cellar/011270ae-57b2-4743-97aa-efbf64783f3e,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,credit institution,http://eurovoc.europa.eu/3246
http://publications.europa.eu/resource/cellar/43836283-3133-4590-8085-9344eeca482e,ENG,html,http://publications.europa.eu/ontology/cdm#decision,redemption,http://eurovoc.europa.eu/3263
http://publications.europa.eu/resource/cellar/c9a3a750-0c1a-4936-8cd3-8a53919021cc,ENG,html,http://publications.europa.eu/ontology/cdm#decision,financing plan,http://eurovoc.europa.eu/2394
http://publications.europa.eu/resource/cellar/e33f70de-1e2c-11e8-ac73-01aa75ed71a1,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,interest|investment policy,http://eurovoc.europa.eu/1476|http://eurovoc.europa.eu/2463
http://publications.europa.eu/resource/cellar/4aa98ae7-4a32-4686-a6d0-bc39ebe25445,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,minimum price|selling price,http://eurovoc.europa.eu/2664|http://eurovoc.europa.eu/2681
http://publications.europa.eu/resource/cellar/ab70b0f1-fe5d-47e4-b228-a792afff1317,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,fixing of prices,http://eurovoc.europa.eu/1025
http://publications.europa.eu/resource/cellar/d97e2c6a-79e0-11e8-ac6a-01aa75ed71a1,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,financial services|insurance|regulation of investments,http://eurovoc.europa.eu/3148|http://eurovoc.europa.eu/3151|http://eurovoc.europa.eu/8469
http://publications.europa.eu/resource/cellar/81c79b0a-ce9e-4aaa-8bb5-60dcbba300ef,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,credit institution,http://eurovoc.europa.eu/3246
http://publications.europa.eu/resource/cellar/89c620b1-4394-11e2-9b3b-01aa75ed71a1,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,capital movement,http://eurovoc.europa.eu/2002
http://publications.europa.eu/resource/cellar/32300dc1-587e-4479-a747-b3b176f55ad2,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/4a2217af-99ee-4ad3-98b5-cc71ffad9940,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/bcd15450-e9db-481e-8fc3-d900db2d6e6f,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,credit guarantee,http://eurovoc.europa.eu/1130
http://publications.europa.eu/resource/cellar/ab28ccfa-0484-4c4b-9f81-dcd7bdd20bef,ENG,xhtml,http://publications.europa.eu/ontology/cdm#directive,financial legislation|securities,http://eurovoc.europa.eu/4646|http://eurovoc.europa.eu/560
http://publications.europa.eu/resource/cellar/c254f4be-84dd-4cc0-af36-f75da336c14d,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,price fixed in advance,http://eurovoc.europa.eu/2670
http://publications.europa.eu/resource/cellar/5f108493-4817-4d54-ad09-8a6f69b920f7,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,investment,http://eurovoc.europa.eu/1488
http://publications.europa.eu/resource/cellar/e13d378c-7fab-4d9e-b714-07230c812a86,ENG,html,http://publications.europa.eu/ontology/cdm#directive,excise duty|tax on consumption,http://eurovoc.europa.eu/1015|http://eurovoc.europa.eu/1321
http://publications.europa.eu/resource/cellar/0bb401e0-d50d-4db0-b5a9-02e0d73f15bf,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/6d45a70b-b932-11e1-b84a-01aa75ed71a1,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/a558d899-4dfb-11e3-ae03-01aa75ed71a1,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,tax exemption,http://eurovoc.europa.eu/935
http://publications.europa.eu/resource/cellar/e91e4b6d-cabc-4ec2-acc4-9cb47aa4d5b3,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,financing,http://eurovoc.europa.eu/1000
http://publications.europa.eu/resource/cellar/ee80bb3e-f92f-4ef8-9d34-c5689133f0fe,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,financing,http://eurovoc.europa.eu/1000
http://publications.europa.eu/resource/cellar/450f7cae-3a25-4014-86fa-efb34cc3a131,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,credit guarantee|interest rate subsidy,http://eurovoc.europa.eu/1130|http://eurovoc.europa.eu/5023
http://publications.europa.eu/resource/cellar/5f78768c-ae47-4224-adab-6ddde06861dd,ENG,xhtml,http://publications.europa.eu/ontology/cdm#decision,exchange rate,http://eurovoc.europa.eu/4390
http://publications.europa.eu/resource/cellar/d9e2bef5-dca0-11e2-bfa7-01aa75ed71a1,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/b80912b0-c5f3-465d-8037-d250d8d0b88d,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,investment protection|venture capital,http://eurovoc.europa.eu/1132|http://eurovoc.europa.eu/5157
http://publications.europa.eu/resource/cellar/cc2a3f76-697e-444a-98c0-8719ee4e0b7e,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,representative price,http://eurovoc.europa.eu/2687
http://publications.europa.eu/resource/cellar/069eba21-6b48-4d01-b2c6-f73e35ac086f,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,VAT|investment|tax exemption,http://eurovoc.europa.eu/1488|http://eurovoc.europa.eu/4585|http://eurovoc.europa.eu/935
http://publications.europa.eu/resource/cellar/ff47ef2d-b7db-4842-be21-8a48053e226f,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/c467989f-87b7-4464-acf9-9ac3c66a82c2,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,public financing,http://eurovoc.europa.eu/5154
http://publications.europa.eu/resource/cellar/2c8b5408-feb0-44dc-9202-5516d98827a7,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,credit transfer|financial institution|financial transaction,http://eurovoc.europa.eu/1452|http://eurovoc.europa.eu/4491|http://eurovoc.europa.eu/4731
http://publications.europa.eu/resource/cellar/701b0f63-c3eb-4d71-9e14-5982838a5901,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation|http://publications.europa.eu/ontology/cdm#regulation_implementing,representative price,http://eurovoc.europa.eu/2687
